rootbeerid,brandid,containertype,locationid,purchasedate
102349,10008,Bottle,2,2015-08-25
102104,10008,Bottle,1,2015-08-25
102063,10008,Bottle,2,2015-08-26
102375,10008,Bottle,2,2015-08-27
102417,10008,Bottle,2,2015-08-28
102411,10008,Bottle,2,2015-08-28
102221,10008,Bottle,1,2015-08-28
102280,10008,Bottle,2,2015-08-30
102083,10008,Bottle,1,2015-08-31
102216,10008,Bottle,2,2015-09-01
102257,10008,Bottle,2,2015-09-02
102184,10008,Bottle,2,2015-09-02
102374,10008,Bottle,1,2015-09-03
102409,10008,Bottle,2,2015-09-03
102385,10008,Bottle,1,2015-09-03
102390,10008,Bottle,2,2015-09-06
102343,10008,Bottle,1,2015-09-07
102108,10008,Bottle,1,2015-09-08
102332,10008,Bottle,2,2015-09-10
102240,10008,Bottle,2,2015-09-13
102036,10008,Bottle,1,2015-09-16
102283,10008,Bottle,2,2015-09-17
102341,10008,Bottle,2,2015-09-18
102146,10008,Bottle,2,2015-09-18
102153,10008,Bottle,1,2015-09-21
102060,10008,Bottle,2,2015-09-21
102244,10008,Bottle,1,2015-09-22
102407,10008,Bottle,2,2015-09-22
102321,10008,Bottle,1,2015-09-25
102350,10008,Bottle,2,2015-09-25
102437,10008,Bottle,1,2015-09-26
102032,10008,Bottle,1,2015-09-27
102220,10008,Bottle,1,2015-09-28
102260,10008,Bottle,1,2015-09-28
102259,10008,Bottle,1,2015-10-01
102202,10008,Bottle,2,2015-10-01
102251,10008,Bottle,1,2015-10-02
102258,10008,Bottle,1,2015-10-10
102049,10008,Bottle,2,2015-10-14
102314,10008,Bottle,1,2015-10-15
102392,10008,Bottle,2,2015-10-25
102297,10008,Bottle,2,2015-10-26
102415,10008,Bottle,1,2015-10-28
102162,10008,Bottle,2,2015-10-30
102449,10008,Bottle,2,2015-10-31
102305,10008,Bottle,1,2015-11-01
102168,10008,Bottle,1,2015-11-01
102368,10008,Bottle,2,2015-11-02
102207,10008,Bottle,2,2015-11-04
102115,10008,Bottle,2,2015-11-05
102364,10008,Bottle,1,2015-11-06
102182,10008,Bottle,1,2015-11-09
102353,10008,Bottle,1,2015-11-11
102100,10008,Bottle,1,2015-11-16
102195,10008,Bottle,2,2015-11-16
102233,10008,Bottle,1,2015-11-18
102396,10008,Bottle,1,2015-11-23
102300,10008,Bottle,1,2015-11-25
102276,10008,Bottle,2,2015-11-27
102265,10008,Bottle,2,2015-12-06
102224,10008,Bottle,1,2015-12-08
102212,10008,Bottle,1,2015-12-08
102441,10008,Bottle,1,2015-12-08
102186,10008,Bottle,1,2015-12-11
102277,10008,Bottle,1,2015-12-17
102181,10008,Bottle,1,2015-12-18
102304,10008,Bottle,1,2015-12-20
102423,10008,Bottle,1,2015-12-20
102204,10008,Bottle,2,2015-12-25
102139,10008,Bottle,2,2016-01-05
102399,10008,Bottle,1,2016-01-06
102298,10008,Bottle,2,2016-01-06
102371,10008,Bottle,1,2016-01-08
102413,10008,Bottle,2,2016-01-11
102211,10008,Bottle,1,2016-01-13
102034,10008,Bottle,1,2016-01-18
102099,10008,Bottle,1,2016-01-21
102170,10008,Bottle,1,2016-01-29
102324,10008,Bottle,2,2016-01-31
102291,10008,Bottle,1,2016-01-31
102377,10008,Bottle,2,2016-02-07
102137,10008,Bottle,1,2016-02-12
102440,10008,Bottle,2,2016-02-13
102328,10008,Bottle,1,2016-02-18
102152,10008,Bottle,2,2016-02-23
102307,10008,Bottle,2,2016-02-24
102412,10008,Bottle,2,2016-02-24
102197,10008,Bottle,2,2016-02-25
102293,10008,Bottle,1,2016-02-26
102418,10008,Bottle,2,2016-02-26
102131,10008,Bottle,2,2016-02-27
102046,10008,Bottle,2,2016-02-28
102430,10008,Bottle,2,2016-02-29
102370,10008,Bottle,1,2016-02-29
102118,10008,Bottle,2,2016-03-01
102369,10008,Bottle,2,2016-03-03
102354,10008,Bottle,2,2016-03-06
102138,10008,Bottle,2,2016-03-08
102051,10008,Bottle,2,2016-03-11
102163,10008,Bottle,2,2016-03-15
102386,10008,Bottle,2,2016-03-21
102209,10008,Bottle,1,2016-03-23
102213,10008,Bottle,2,2016-03-24
102303,10008,Bottle,1,2016-03-30
102318,10008,Bottle,2,2016-04-05
102196,10008,Bottle,1,2016-04-08
102231,10008,Bottle,1,2016-04-10
102284,10008,Bottle,1,2016-04-12
102214,10008,Bottle,1,2016-04-12
102119,10008,Bottle,2,2016-04-12
102410,10008,Bottle,2,2016-04-14
102325,10008,Bottle,2,2016-04-16
102145,10008,Bottle,2,2016-04-18
102133,10008,Bottle,2,2016-04-18
102320,10008,Bottle,1,2016-04-22
102263,10008,Bottle,2,2016-04-23
102336,10008,Bottle,2,2016-04-28
102106,10008,Bottle,1,2016-04-30
102335,10008,Bottle,1,2016-05-03
102178,10008,Bottle,1,2016-05-04
102256,10008,Bottle,1,2016-05-08
102050,10008,Bottle,1,2016-05-08
102400,10008,Bottle,1,2016-05-11
102289,10008,Bottle,2,2016-05-12
102273,10008,Bottle,2,2016-05-15
102039,10008,Bottle,2,2016-05-18
102078,10008,Bottle,2,2016-05-19
102395,10008,Bottle,1,2016-05-22
102352,10008,Bottle,1,2016-05-22
102302,10008,Bottle,1,2016-05-22
102401,10008,Bottle,1,2016-06-06
102404,10008,Bottle,2,2016-06-08
102074,10008,Bottle,2,2016-06-09
102446,10008,Bottle,2,2016-06-10
102127,10008,Bottle,2,2016-06-12
102282,10008,Bottle,2,2016-06-12
102344,10008,Bottle,2,2016-06-13
102194,10008,Bottle,2,2016-06-13
102166,10008,Bottle,2,2016-06-18
102308,10008,Bottle,1,2016-06-18
102143,10008,Bottle,2,2016-06-21
102091,10008,Bottle,1,2016-06-22
102342,10008,Bottle,1,2016-06-24
102427,10008,Bottle,1,2016-07-03
102176,10008,Bottle,1,2016-07-07
102445,10008,Bottle,1,2016-07-08
102151,10008,Bottle,2,2016-07-09
102144,10008,Bottle,2,2016-07-11
102149,10008,Bottle,2,2016-07-12
102113,10008,Bottle,2,2016-07-15
102361,10008,Bottle,2,2016-07-15
102201,10008,Bottle,2,2016-07-20
102366,10008,Bottle,2,2016-07-23
102177,10008,Bottle,1,2016-07-31
102255,10008,Bottle,1,2016-08-02
102356,10008,Bottle,2,2016-08-03
102157,10008,Bottle,1,2016-08-08
102155,10008,Bottle,2,2016-08-10
106353,10008,Bottle,1,2016-08-12
102301,10008,Bottle,1,2016-08-18
106362,10008,Bottle,1,2016-08-21
102173,10008,Bottle,1,2016-08-23
102040,10008,Bottle,2,2016-08-26
106346,10008,Bottle,1,2016-09-12
106397,10008,Bottle,2,2016-09-24
102514,10009,Can,2,2014-05-24
102475,10009,Can,1,2014-07-01
102557,10009,Bottle,1,2014-07-12
102476,10009,Bottle,1,2014-07-18
102669,10009,Bottle,2,2014-07-26
102509,10009,Can,1,2014-08-13
102637,10009,Bottle,1,2014-08-31
102532,10009,Bottle,1,2014-09-12
102515,10009,Can,1,2014-09-19
102489,10009,Can,2,2014-09-20
102649,10009,Can,2,2014-09-30
102578,10009,Bottle,1,2014-10-03
102597,10009,Bottle,2,2014-10-09
102552,10009,Bottle,2,2014-10-12
102480,10009,Can,1,2014-10-15
102686,10009,Can,1,2014-10-16
102734,10009,Can,1,2014-10-19
102772,10009,Can,2,2014-10-22
102511,10009,Bottle,2,2014-10-31
102805,10009,Can,2,2014-11-04
102795,10009,Bottle,2,2014-11-14
102646,10009,Bottle,1,2014-11-16
102700,10009,Bottle,1,2014-11-22
102753,10009,Bottle,1,2014-11-25
102725,10009,Bottle,2,2014-11-25
102706,10009,Can,1,2014-11-30
102714,10009,Bottle,1,2014-12-04
102455,10009,Bottle,2,2014-12-08
102474,10009,Can,2,2014-12-18
102676,10009,Can,2,2014-12-19
102483,10009,Can,2,2014-12-20
102481,10009,Bottle,1,2014-12-23
102580,10009,Bottle,2,2014-12-23
102775,10009,Bottle,1,2014-12-27
102710,10009,Can,1,2015-01-09
102800,10009,Can,2,2015-01-11
102740,10009,Bottle,2,2015-01-13
102582,10009,Bottle,1,2015-01-15
102566,10009,Bottle,1,2015-01-16
102680,10009,Can,1,2015-01-20
102747,10009,Bottle,1,2015-01-28
102587,10009,Can,1,2015-02-01
102583,10009,Bottle,2,2015-02-04
102518,10009,Can,2,2015-02-04
102709,10009,Bottle,2,2015-02-05
102699,10009,Can,1,2015-02-06
102612,10009,Can,2,2015-02-07
102589,10009,Bottle,1,2015-02-10
102716,10009,Bottle,2,2015-02-11
102461,10009,Bottle,1,2015-02-13
102701,10009,Can,1,2015-02-14
102688,10009,Bottle,2,2015-02-17
102525,10009,Bottle,1,2015-02-17
102615,10009,Bottle,2,2015-02-22
102769,10009,Can,1,2015-02-22
102579,10009,Bottle,2,2015-02-28
102791,10009,Bottle,2,2015-03-01
102631,10009,Bottle,2,2015-03-06
102603,10009,Bottle,1,2015-03-06
102628,10009,Can,1,2015-03-11
102651,10009,Can,1,2015-03-11
102470,10009,Bottle,1,2015-03-16
102521,10009,Can,2,2015-03-16
102499,10009,Can,2,2015-03-24
102533,10009,Can,1,2015-03-28
102749,10009,Can,2,2015-03-28
102650,10009,Can,2,2015-03-28
102604,10009,Can,1,2015-04-06
102779,10009,Can,2,2015-04-09
102692,10009,Bottle,1,2015-04-11
102790,10009,Bottle,2,2015-04-12
102751,10009,Can,2,2015-04-18
102778,10009,Can,2,2015-04-18
102774,10009,Bottle,1,2015-04-23
102526,10009,Can,2,2015-04-26
102540,10009,Bottle,2,2015-04-28
102707,10009,Can,1,2015-04-28
102668,10009,Bottle,1,2015-05-04
102572,10009,Bottle,1,2015-05-05
102629,10009,Can,2,2015-05-06
102724,10009,Bottle,1,2015-05-07
102761,10009,Can,1,2015-05-08
102602,10009,Bottle,1,2015-05-09
102757,10009,Can,2,2015-05-09
102536,10009,Bottle,1,2015-05-11
102486,10009,Can,2,2015-05-12
102545,10009,Can,1,2015-05-17
102642,10009,Bottle,2,2015-05-18
102588,10009,Bottle,1,2015-05-19
102567,10009,Can,2,2015-05-20
102577,10009,Bottle,1,2015-05-21
102733,10009,Bottle,2,2015-05-23
102608,10009,Can,2,2015-05-24
102467,10009,Bottle,2,2015-05-24
102634,10009,Bottle,1,2015-05-25
102565,10009,Can,1,2015-05-25
102737,10009,Bottle,1,2015-05-28
102705,10009,Can,2,2015-05-29
102551,10009,Bottle,1,2015-05-29
102492,10009,Can,2,2015-05-31
102529,10009,Can,2,2015-06-01
102664,10009,Bottle,1,2015-06-02
102562,10009,Can,2,2015-06-03
102694,10009,Can,1,2015-06-03
102762,10009,Bottle,2,2015-06-04
102748,10009,Bottle,2,2015-06-06
102696,10009,Bottle,2,2015-06-09
102568,10009,Bottle,1,2015-06-10
102491,10009,Bottle,1,2015-06-11
102654,10009,Can,1,2015-06-11
102549,10009,Can,2,2015-06-11
102798,10009,Bottle,2,2015-06-12
102663,10009,Can,2,2015-06-13
102770,10009,Bottle,2,2015-06-13
102616,10009,Bottle,2,2015-06-14
102735,10009,Bottle,1,2015-06-15
102508,10009,Can,1,2015-06-16
102457,10009,Bottle,2,2015-06-17
102473,10009,Bottle,1,2015-06-17
102463,10009,Bottle,1,2015-06-21
102607,10009,Bottle,1,2015-06-21
102542,10009,Bottle,2,2015-06-22
102727,10009,Bottle,2,2015-06-22
102591,10009,Can,1,2015-06-24
102731,10009,Bottle,2,2015-06-24
102598,10009,Bottle,2,2015-06-24
102606,10009,Bottle,2,2015-06-25
102697,10009,Can,1,2015-06-26
102544,10009,Bottle,2,2015-06-27
102512,10009,Bottle,2,2015-06-27
102630,10009,Can,2,2015-06-29
102806,10009,Can,1,2015-06-30
102453,10009,Can,1,2015-06-30
102570,10009,Can,1,2015-07-01
102500,10009,Can,1,2015-07-01
102759,10009,Bottle,2,2015-07-01
102785,10009,Bottle,2,2015-07-02
102504,10009,Can,2,2015-07-02
102802,10009,Can,1,2015-07-03
102752,10009,Bottle,1,2015-07-03
102695,10009,Can,2,2015-07-05
102479,10009,Bottle,2,2015-07-05
102659,10009,Can,2,2015-07-05
102594,10009,Can,2,2015-07-05
102758,10009,Can,1,2015-07-07
102498,10009,Can,1,2015-07-07
102658,10009,Can,2,2015-07-08
102683,10009,Can,1,2015-07-09
102558,10009,Bottle,2,2015-07-09
102546,10009,Bottle,2,2015-07-10
102736,10009,Bottle,1,2015-07-11
102666,10009,Bottle,1,2015-07-11
102648,10009,Bottle,1,2015-07-11
102728,10009,Can,1,2015-07-12
102496,10009,Bottle,2,2015-07-12
102755,10009,Bottle,1,2015-07-14
102592,10009,Bottle,2,2015-07-15
102590,10009,Bottle,2,2015-07-16
102464,10009,Bottle,2,2015-07-17
102730,10009,Bottle,1,2015-07-17
102644,10009,Bottle,2,2015-07-18
102618,10009,Bottle,2,2015-07-19
102485,10009,Can,1,2015-07-20
102520,10009,Bottle,1,2015-07-20
102611,10009,Can,1,2015-07-21
102482,10009,Can,2,2015-07-22
102693,10009,Bottle,1,2015-07-22
102563,10009,Bottle,2,2015-07-24
102685,10009,Can,2,2015-07-24
102547,10009,Can,1,2015-07-25
102715,10009,Bottle,1,2015-07-26
102723,10009,Can,1,2015-07-26
102507,10009,Bottle,1,2015-07-27
102673,10009,Can,2,2015-07-27
102787,10009,Can,2,2015-07-28
102675,10009,Bottle,1,2015-07-29
102750,10009,Bottle,2,2015-07-29
102781,10009,Bottle,2,2015-07-29
102689,10009,Bottle,2,2015-07-31
102466,10009,Can,2,2015-07-31
102484,10009,Can,2,2015-08-01
102452,10009,Bottle,1,2015-08-01
102665,10009,Bottle,1,2015-08-02
102613,10009,Can,2,2015-08-03
102784,10009,Bottle,1,2015-08-03
102527,10009,Can,2,2015-08-03
102469,10009,Bottle,1,2015-08-04
102796,10009,Bottle,1,2015-08-05
102760,10009,Can,1,2015-08-05
102746,10009,Bottle,1,2015-08-08
102478,10009,Can,2,2015-08-08
102555,10009,Bottle,2,2015-08-11
102620,10009,Bottle,1,2015-08-11
102773,10009,Bottle,1,2015-08-12
102756,10009,Bottle,2,2015-08-13
102763,10009,Bottle,2,2015-08-15
102564,10009,Can,1,2015-08-16
102626,10009,Can,2,2015-08-16
102619,10009,Can,1,2015-08-16
102584,10009,Can,2,2015-08-16
102771,10009,Bottle,2,2015-08-17
102660,10009,Bottle,2,2015-08-18
102691,10009,Bottle,1,2015-08-19
102451,10009,Bottle,1,2015-08-19
102662,10009,Bottle,2,2015-08-21
102720,10009,Bottle,2,2015-08-21
102766,10009,Bottle,1,2015-08-25
102625,10009,Can,2,2015-08-25
102632,10009,Bottle,1,2015-08-27
102497,10009,Bottle,1,2015-08-27
102560,10009,Bottle,2,2015-08-27
102585,10009,Can,1,2015-08-28
102614,10009,Can,1,2015-08-28
102600,10009,Bottle,1,2015-08-28
102808,10009,Can,2,2015-08-29
102537,10009,Can,1,2015-08-29
102780,10009,Bottle,1,2015-08-30
102719,10009,Bottle,2,2015-08-30
102717,10009,Can,2,2015-09-02
102767,10009,Bottle,1,2015-09-04
102745,10009,Bottle,2,2015-09-06
102586,10009,Can,1,2015-09-07
102575,10009,Can,1,2015-09-07
102501,10009,Bottle,2,2015-09-07
102782,10009,Can,2,2015-09-08
102677,10009,Bottle,1,2015-09-08
102523,10009,Bottle,1,2015-09-08
102506,10009,Bottle,2,2015-09-08
102684,10009,Can,1,2015-09-09
102617,10009,Bottle,1,2015-09-10
102528,10009,Can,1,2015-09-10
102722,10009,Bottle,1,2015-09-11
102674,10009,Can,1,2015-09-12
102732,10009,Bottle,1,2015-09-13
102743,10009,Can,2,2015-09-15
102789,10009,Can,2,2015-09-16
102742,10009,Can,1,2015-09-18
102595,10009,Bottle,2,2015-09-18
102741,10009,Can,2,2015-09-19
102672,10009,Can,2,2015-09-21
102667,10009,Bottle,2,2015-09-22
102703,10009,Can,2,2015-09-25
102553,10009,Bottle,2,2015-09-27
102804,10009,Bottle,1,2015-10-04
102581,10009,Can,2,2015-10-06
102652,10009,Can,1,2015-10-07
102635,10009,Bottle,1,2015-10-10
102468,10009,Bottle,2,2015-10-13
102534,10009,Can,1,2015-10-14
102561,10009,Bottle,2,2015-10-15
102503,10009,Bottle,1,2015-10-16
102559,10009,Bottle,1,2015-10-17
102656,10009,Bottle,2,2015-10-17
102599,10009,Can,2,2015-10-22
102505,10009,Can,1,2015-10-27
102517,10009,Can,1,2015-10-27
102794,10009,Can,1,2015-10-30
102786,10009,Can,2,2015-10-31
102554,10009,Can,2,2015-11-01
102711,10009,Can,1,2015-11-03
102792,10009,Can,2,2015-11-04
102799,10009,Can,2,2015-11-10
102550,10009,Bottle,1,2015-11-16
102783,10009,Can,1,2015-11-19
102713,10009,Bottle,2,2015-11-22
102490,10009,Can,1,2015-11-26
102801,10009,Bottle,2,2015-11-29
102488,10009,Bottle,2,2015-11-30
102548,10009,Can,2,2015-12-01
102681,10009,Can,1,2015-12-02
102543,10009,Bottle,2,2015-12-03
102678,10009,Can,2,2015-12-05
102726,10009,Bottle,1,2015-12-07
102682,10009,Can,1,2015-12-07
102777,10009,Bottle,1,2015-12-08
102530,10009,Bottle,1,2015-12-09
102687,10009,Can,1,2015-12-20
102744,10009,Can,2,2015-12-20
102712,10009,Bottle,1,2015-12-24
102670,10009,Bottle,1,2015-12-25
102765,10009,Bottle,2,2015-12-27
102738,10009,Bottle,2,2015-12-29
102541,10009,Can,2,2015-12-30
102671,10009,Can,1,2016-01-04
102643,10009,Bottle,2,2016-01-05
102621,10009,Bottle,2,2016-01-08
102524,10009,Bottle,1,2016-01-09
102639,10009,Can,2,2016-01-12
102653,10009,Can,1,2016-01-16
102623,10009,Bottle,2,2016-01-21
102764,10009,Bottle,1,2016-01-28
102624,10009,Can,1,2016-02-04
102729,10009,Can,1,2016-02-05
102704,10009,Can,1,2016-02-08
102754,10009,Bottle,1,2016-02-09
102803,10009,Bottle,1,2016-02-10
102661,10009,Bottle,2,2016-02-12
102596,10009,Bottle,2,2016-02-15
102739,10009,Bottle,1,2016-02-16
102633,10009,Bottle,2,2016-02-18
102538,10009,Can,1,2016-02-21
102456,10009,Can,1,2016-02-22
102768,10009,Can,2,2016-02-28
102647,10009,Can,1,2016-02-28
102708,10009,Bottle,2,2016-03-01
102569,10009,Bottle,1,2016-03-02
102576,10009,Can,2,2016-03-08
102522,10009,Bottle,2,2016-03-10
102460,10009,Can,1,2016-03-15
102450,10009,Can,1,2016-03-16
102513,10009,Bottle,2,2016-03-17
102793,10009,Bottle,1,2016-03-19
102494,10009,Can,2,2016-03-21
102610,10009,Can,2,2016-03-22
102601,10009,Bottle,2,2016-03-27
102574,10009,Bottle,2,2016-03-28
102477,10009,Bottle,2,2016-04-02
102636,10009,Bottle,1,2016-04-03
102702,10009,Can,1,2016-04-04
102797,10009,Can,1,2016-04-05
102487,10009,Bottle,1,2016-04-06
102622,10009,Bottle,1,2016-04-06
102698,10009,Bottle,2,2016-04-06
102510,10009,Bottle,2,2016-04-07
102721,10009,Bottle,1,2016-04-11
102679,10009,Can,2,2016-04-18
102573,10009,Bottle,1,2016-04-20
102807,10009,Bottle,1,2016-04-20
102493,10009,Can,1,2016-04-26
102458,10009,Can,1,2016-04-26
102502,10009,Bottle,2,2016-04-28
102465,10009,Bottle,2,2016-04-30
102640,10009,Can,2,2016-05-01
102627,10009,Bottle,2,2016-05-06
102641,10009,Can,2,2016-05-11
102472,10009,Bottle,2,2016-05-12
102556,10009,Bottle,1,2016-05-15
102531,10009,Bottle,1,2016-05-21
102788,10009,Bottle,2,2016-05-21
102645,10009,Can,2,2016-05-23
102539,10009,Can,1,2016-05-25
102519,10009,Bottle,2,2016-05-27
102776,10009,Bottle,2,2016-05-31
102690,10009,Bottle,1,2016-06-03
102535,10009,Can,1,2016-06-05
102718,10009,Bottle,2,2016-06-09
102516,10009,Can,2,2016-06-19
102638,10009,Bottle,1,2016-06-24
102471,10009,Bottle,2,2016-07-05
102657,10009,Bottle,2,2016-07-06
102655,10009,Bottle,1,2016-07-07
102454,10009,Can,2,2016-07-10
102593,10009,Bottle,2,2016-07-12
102571,10009,Can,1,2016-07-15
102495,10009,Bottle,2,2016-07-17
102609,10009,Bottle,2,2016-07-21
106338,10009,Can,1,2016-07-23
102459,10009,Bottle,1,2016-07-28
106342,10009,Bottle,2,2016-08-05
102605,10009,Bottle,1,2016-08-09
106387,10009,Can,1,2016-08-22
102462,10009,Can,1,2016-08-22
106409,10009,Bottle,2,2016-08-23
106314,10009,Bottle,2,2016-09-13
106350,10009,Can,1,2016-09-14
103125,10010,Bottle,1,2014-07-31
103213,10010,Bottle,1,2014-08-19
103021,10010,Bottle,2,2014-08-29
103131,10010,Bottle,2,2014-08-29
103071,10010,Bottle,2,2014-09-04
103145,10010,Bottle,1,2014-09-07
103044,10010,Bottle,1,2014-09-21
103078,10010,Bottle,2,2014-09-22
103101,10010,Bottle,2,2014-09-24
103028,10010,Bottle,1,2014-09-26
102887,10010,Bottle,1,2014-10-05
102821,10010,Bottle,1,2014-10-05
102823,10010,Bottle,1,2014-10-09
103109,10010,Bottle,1,2014-10-12
102902,10010,Bottle,1,2014-10-17
103091,10010,Bottle,2,2014-10-27
102865,10010,Bottle,2,2014-10-30
102930,10010,Bottle,2,2014-11-05
103176,10010,Bottle,2,2014-11-06
103111,10010,Bottle,2,2014-11-08
102959,10010,Bottle,1,2014-11-11
102872,10010,Bottle,2,2014-11-19
102809,10010,Bottle,1,2014-11-19
103098,10010,Bottle,1,2014-12-04
103053,10010,Bottle,2,2014-12-05
102971,10010,Bottle,1,2014-12-08
103112,10010,Bottle,2,2014-12-09
102946,10010,Bottle,2,2014-12-12
102861,10010,Bottle,2,2014-12-21
102947,10010,Bottle,1,2014-12-23
102869,10010,Bottle,2,2015-01-11
102961,10010,Bottle,2,2015-01-12
103175,10010,Bottle,2,2015-01-15
103202,10010,Bottle,2,2015-01-17
103015,10010,Bottle,2,2015-01-23
103148,10010,Bottle,1,2015-01-26
103127,10010,Bottle,2,2015-01-30
102839,10010,Bottle,1,2015-01-30
102875,10010,Bottle,1,2015-02-04
103130,10010,Bottle,2,2015-02-06
103210,10010,Bottle,2,2015-02-08
102980,10010,Bottle,1,2015-02-08
103006,10010,Bottle,2,2015-02-08
102814,10010,Bottle,2,2015-02-09
103014,10010,Bottle,1,2015-02-11
103046,10010,Bottle,1,2015-02-13
102982,10010,Bottle,2,2015-02-13
102997,10010,Bottle,2,2015-02-17
103144,10010,Bottle,1,2015-02-17
103041,10010,Bottle,1,2015-02-20
102986,10010,Bottle,2,2015-02-21
102899,10010,Bottle,2,2015-02-22
103073,10010,Bottle,2,2015-02-23
102999,10010,Bottle,2,2015-02-24
103103,10010,Bottle,2,2015-02-27
102819,10010,Bottle,2,2015-03-01
102891,10010,Bottle,2,2015-03-01
103164,10010,Bottle,2,2015-03-05
102889,10010,Bottle,1,2015-03-08
103096,10010,Bottle,2,2015-03-09
103034,10010,Bottle,2,2015-03-14
102846,10010,Bottle,2,2015-03-15
102998,10010,Bottle,2,2015-03-15
103158,10010,Bottle,1,2015-03-16
103135,10010,Bottle,1,2015-03-16
103093,10010,Bottle,1,2015-03-16
102962,10010,Bottle,2,2015-03-17
103134,10010,Bottle,2,2015-03-18
103097,10010,Bottle,1,2015-03-18
103214,10010,Bottle,2,2015-03-20
102932,10010,Bottle,1,2015-03-25
103122,10010,Bottle,1,2015-03-25
102822,10010,Bottle,2,2015-03-25
103118,10010,Bottle,2,2015-03-26
102975,10010,Bottle,2,2015-03-26
103151,10010,Bottle,1,2015-03-28
102919,10010,Bottle,1,2015-03-29
102838,10010,Bottle,1,2015-03-29
103162,10010,Bottle,1,2015-03-30
102945,10010,Bottle,1,2015-03-30
103060,10010,Bottle,2,2015-04-02
102969,10010,Bottle,1,2015-04-02
103197,10010,Bottle,2,2015-04-04
102904,10010,Bottle,1,2015-04-04
103212,10010,Bottle,1,2015-04-04
103003,10010,Bottle,2,2015-04-06
103184,10010,Bottle,1,2015-04-08
102851,10010,Bottle,2,2015-04-08
103172,10010,Bottle,2,2015-04-08
102824,10010,Bottle,2,2015-04-09
103040,10010,Bottle,2,2015-04-09
102979,10010,Bottle,2,2015-04-10
103031,10010,Bottle,1,2015-04-10
103054,10010,Bottle,1,2015-04-12
103117,10010,Bottle,1,2015-04-12
103186,10010,Bottle,1,2015-04-12
103205,10010,Bottle,2,2015-04-14
103211,10010,Bottle,1,2015-04-18
103193,10010,Bottle,2,2015-04-23
102978,10010,Bottle,1,2015-04-23
103056,10010,Bottle,2,2015-04-25
102867,10010,Bottle,1,2015-04-28
103042,10010,Bottle,2,2015-04-28
102852,10010,Bottle,1,2015-04-29
103155,10010,Bottle,1,2015-04-30
103161,10010,Bottle,2,2015-05-02
